country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Canada,CA,Montreal,Downtown Montreal,Downtown Montreal,"MontrÃ©al, QuÃ©bec, Canada",Ville-Marie,12137640,Artsy Downtown Studio!,"No parties, no events, just please respect the neighbours and the space",Entire home/apt,30,Apartment,0,2,Futon,1,2,8,1,"24-hour check-in', 'Buzzer/wireless intercom', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Safety card', 'Shampoo', 'Smoking allowed', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",45.48979,-73.58022,Yes,5,21,0,0,0,0,moderate,0,90,7892168,Marie-Amelie,"Montreal, QuÃ©bec, Canada",2,1,1,Not Specified,Not Specified,No,Yes
Canada,CA,Montreal,Quartier des Spectacles,Quartier des Spectacles,"MontrÃ©al, QuÃ©bec, Canada",Ville-Marie,12253386,Studio on main entertainment street,"No pets, please. Smoking only outside the building.",Entire home/apt,42,Apartment,0,1,Real Bed,1,2,0,1,"24-hour check-in', 'Buzzer/wireless intercom', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Kitchen', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",45.51424,-73.56526,Yes,1,1125,0,0,0,0,moderate,0,86,40950425,Maria,"Montreal, QuÃ©bec, Canada",18,1,1,Not Specified,Not Specified,No,No
Canada,CA,Montreal,Cote-des-Neiges-Notre-Dame-de-Grace,Cote-des-Neiges-Notre-Dame-de-Grace,"Montreal, QC, Canada",CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,1227759,Sudio Dolbeau near Mont-Royal,Non fumeur aucun bruit aprÃ¨s 23.00 hres,Entire home/apt,81,Loft,1,1,Real Bed,1,3,20,2,"Air conditioning', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Heating', 'Internet', 'Kitchen', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",45.50286,-73.62797,Yes,30,1125,0,0,8,283,strict_14_with_grace_period,140,80,6310602,CÃ©line,"Montreal, Quebec, Canada",4,5,5,Not Specified,Not Specified,No,No
Canada,CA,Montreal,Downtown Montreal,Downtown Montreal,"MontrÃ©al, QuÃ©bec, Canada",Ville-Marie,12486648,Downtown Exposed Brick Studio,"Check-in time is 3:00pm, check-out is 11:00am. Please remove your shoes while inside. Please don't use our towels to remove makeup - you'd think this was obvious and not worth mentioning, but you'd be wrong. And of course, no smoking inside the apartment; kindly head onto the patio (and use the ashtray).",Entire home/apt,90,Apartment,0,1,Real Bed,1,2,15,2,"24-hour check-in', 'Air conditioning', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Paid parking off premises', 'Patio or balcony', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",45.49165,-73.58208,Yes,1,1124,0,0,0,0,moderate,30,89,28702061,Tyler,"Montreal, Quebec, Canada",157,1,1,Not Specified,Not Specified,No,No
Canada,CA,Montreal,Mont-Royal,Mont-Royal,"Mont-Royal, QuÃ©bec, Canada",Mont-Royal,12757761,Renovated 2 Bedroom/2 Bathroom Apartment P0305,no rules,Entire home/apt,195,Serviced apartment,2,3,Real Bed,2,7,12,6,"Air conditioning', 'BBQ grill', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",45.5169,-73.65637,Yes,30,1125,30,60,90,365,moderate,0,80,13826429,Maya,"Montreal, Quebec, Canada",2,16,16,within a few hours,86,No,Yes
Canada,CA,Montreal,Lachine,Lachine,"MontrÃ©al, QuÃ©bec, Canada",Lachine,12774820,Lachine room+Free parking+Airport,no rules,Private room,78,Bed and breakfast,1,1,Real Bed,1,3,10,1,"24-hour check-in', 'Air conditioning', 'Breakfast', 'Buzzer/wireless intercom', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Shampoo', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",45.44423,-73.69275,Yes,1,1125,0,0,0,0,moderate,7,0,34276082,Zzh,"Montreal, QuÃ©bec, Canada",1,1,1,Not Specified,Not Specified,No,Yes
Canada,CA,Montreal,Le Plateau-Mont-Royal,Le Plateau,"MontrÃ©al, QuÃ©bec, Canada",Le Plateau-Mont-Royal,12790958,Cozy Room w/ Office | The Plateau Mont-Royal,*Smoking on balconies only. **Feel free to invite guests during your stay.  But be reasonably quiet after 11pm.,Private room,81,Apartment,1,1,Real Bed,1,2,20,1,"24-hour check-in', 'Beach essentials', 'Bed linens', 'Building staff', 'Carbon monoxide detector', 'Cleaning before checkout', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Oven', 'Pets allowed', 'Private entrance', 'Refrigerator', 'Safety card', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'Washer', 'Wifi'",45.53617,-73.57605,Yes,1,1125,30,60,90,270,flexible,25,98,69632663,Shane,"Montreal, QuÃ©bec, Canada",8,1,1,within an hour,100,No,No
Canada,CA,Montreal,Old Montreal,Downtown Toronto,"Montreal, QC, Canada",Ville-Marie,12791827,Old Montreal.  ( Rent for at least 12 months),"â€¢ Check-in is after 4:00 PM â€¢ Check-out 12:00 PM - NO EVENTS or PARTIES are allowed, you can most definitely have a nice dinner party or a few drinks before the night gets started! Please respect our neighbors with regards to noise and loud music after 9 PM . - NO pets, NO smoking! - NO extra people stay over during the stay/night. - Please be respectful and courteous of the space as you will be treating it as your own. - At the time of check in, you will be provided with clean towels and linens.  - Do not leave dirty dishes and garbage in the unit  - The garbage chute is located right across the Appartment front door.Please dispose the garbage in the chute. -  Do not throw cigarette butts or anything off the balcony  - You are requested not to take your shoes in the appartment. This will ensure that the suite remains clean and our valued guests like you can enjoy a clean environment. - We cannot be responsible for lost or stolen items. Subletting the property is strictly prohibited. -",Entire home/apt,149,Condominium,0,1,Real Bed,1,2,0,1,"Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",45.50488,-73.55591,No,3,1825,0,0,0,0,strict_14_with_grace_period,100,90,45563128,Olga/Andrei,Canada,22,3,3,within an hour,100,No,Yes
Canada,CA,Montreal,Downtown Montreal,Downtown Montreal,"MontrÃ©al, QuÃ©bec, Canada",Ville-Marie,12872819,"Sunny condo, downtown/Village",no rules,Entire home/apt,150,Apartment,2,2,Real Bed,1,3,25,2,"24-hour check-in', 'Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",45.52406,-73.56223,Yes,2,1125,0,0,0,0,flexible,50,100,65257158,Yves,"Montreal, QuÃ©bec, Canada",8,1,1,Not Specified,Not Specified,No,No
Canada,CA,Montreal,Le Plateau-Mont-Royal,Le Plateau,"MontrÃ©al, QuÃ©bec, Canada",Le Plateau-Mont-Royal,12887643,Large well-lit & quiet room in the Plateau,"Smoking is allowed on the balcony, just not in the house. No shoes when walking around the house unless during a party. We can give you house slippers/flipflops/thongs.  Please leave things the way you found them.  Do not feed the cat, or the squirrels and birds in the balcony. Do not let the cat outside unless you are willing to wait till he comes back in.",Private room,35,Apartment,1,1,Real Bed,1,3,15,2,"24-hour check-in', 'Accessible-height bed', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Essentials', 'Family/kid friendly', 'Firm mattress', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Paid parking on premises', 'Patio or balcony', 'Pets allowed', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Stove', 'Suitable for events', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wifi'",45.52143,-73.58359,Yes,2,1125,0,0,0,0,moderate,10,91,8579366,Yannick,"Montreal, Quebec, Canada",7,3,3,Not Specified,Not Specified,No,Yes
