country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
Spain,ES,Barcelona,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,"Barcelona, Catalunya, Spain",el Camp de l'Arpa del Clot,16833502,PRIVATE ROOFTOP WITH VIEWS,"La normativa con los alquileres en Barcelona, obliga a formalizar contrato de alquiler durante la estancia en la vivienda. Los suministros de agua, electricidad, y gas se facturaran al inquilino cada mes, o podrÃ¡ pagar una cuota fija de 100â‚¬ mensuales para los tres suministros.",Entire home/apt,55,Condominium,1,2,Real Bed,1,4,0,1,"Air conditioning', 'Dryer', 'Essentials', 'Family/kid friendly', 'Hangers', 'Heating', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.41484,2.18146,Yes,31,1125,0,0,0,250,strict_14_with_grace_period,50,0,112043598,Joan,"Barcelona, Catalonia, Spain",0,6,6,within a day,50,No,No
Spain,ES,Barcelona,Eixample,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,16954444,Modernist apartment principal,no rules,Entire home/apt,268,Apartment,6,6,Real Bed,2,10,0,1,"Elevator', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Kitchen', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.39611,2.16745,Yes,5,333333,0,10,14,70,flexible,120,80,43244180,Marc,ES,1,6,6,within a few hours,100,No,No
Spain,ES,Barcelona,el Fort Pienc,el Fort Pienc,"Barcelona, Catalunya, Spain",el Fort Pienc,17083946,Arc del Triomf - Big double room in authentic flat,"- Respect the silence of the neighbours between 10pm and 8am (22:00-08:00). - Our neighborhoodâ€™s peace and safety is extremely important for us, so causing any trouble (noises, pressing neighbors interphones...) will mean being invited to leave the apartment.",Private room,19,Apartment,1,1,Real Bed,1,2,7,1,"Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Microwave', 'Oven', 'Paid parking on premises', 'Private entrance', 'Refrigerator', 'Shampoo', 'Washer', 'Wifi'",41.3926,2.1801,Yes,1,7,14,32,59,142,moderate,5,94,87594395,Andrea & Agu,"Barcelona, Catalonia, Spain",46,2,2,within an hour,98,Yes,No
Spain,ES,Barcelona,Sant MartÃ­,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",el Parc i la Llacuna del Poblenou,17157863,DOUBLE ROOM + PERFECT LOCATION,"- Smoking is not allowed in the whole flat,  you need to go down to the street to smoke - We ask to be respectful to all the guests and the neighbours. Please don't make noise after 22.00, no music, no parties, no screaming in the apartment and in the building  - Keep cleanness, wipe the floor in the bathroom or if smth was poured out, don't leave your underwear in the bathrooms, clean the hair from the sink and the shower if you loose it,  wash the dishes and the kitchen after you use it. Please be clean !  - Do not open the door to anyone, everyone staying in the apartment has a key - Please inform us about the arrival time to the city, as we need to agree the check in time. Any delay or issue, please call us immediately, so that we can arrange for someone to wait for you or be there at the earliest convenience. (unfortunately we donâ€™t have a 24 hour reception!)  The check in time frame is from 14.00 to 22.00.  For the late check in the following extra fees are charged: 5 euro (22.00",Private room,30,Apartment,1,1,Real Bed,1,2,0,1,"Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Lock on bedroom door', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_50'",41.39423,2.1918,Yes,2,1120,3,3,3,3,strict_14_with_grace_period,10,88,12617302,Tomâ€™s Team,"Barcelona, Catalonia, Spain",45,12,12,within an hour,98,No,No
Spain,ES,Barcelona,La Nova Esquerra de l'Eixample,Not Specified,"Barcelona, CataluÃ±a, Spain",la Nova Esquerra de l'Eixample,17205085,HabitaciÃ³n Gayfriendly l'Eixample,no rules,Private room,60,Apartment,1,1,Real Bed,1,2,0,1,"Elevator', 'Essentials', 'Family/kid friendly', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.379,2.15199,No,1,1125,29,59,89,179,moderate,30,0,8275343,Diego,"Barcelona, Catalonia, Spain",0,1,1,a few days or more,0,No,Yes
Spain,ES,Barcelona,Dreta de l'Eixample,L'Antiga Esquerra de l'Eixample,"Barcelona, Catalonia, Spain",la Dreta de l'Eixample,1720909,Gran Via De Luxe 5* DaysinBarcelona,"Smoke or have parties are not allowed. You can not make noise after midnight and holidays. Violation of these rules will result in no refund of the deposit. And if a party, there will be legal action",Entire home/apt,494,Apartment,5,7,Real Bed,3,10,50,2,"24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack â€™n Play/travel crib', 'Paid parking off premises', 'Paid parking on premises', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",41.3953,2.17427,Yes,2,30,24,52,82,357,strict_14_with_grace_period,150,94,2366949,Jordi,"Barcelona, Catalonia, Spain",55,19,19,within a few hours,98,No,Yes
Spain,ES,Barcelona,Camp d'en Grassot i GrÃ cia Nova,Not Specified,"Barcelona, Catalunya, Spain",el Camp d'en Grassot i GrÃ cia Nova,17272987,Modern refurbished flat in Gracia,no rules,Entire home/apt,150,Apartment,1,1,Real Bed,2,2,0,1,"Air conditioning', 'Dryer', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49'",41.40354,2.16747,No,3,1125,0,7,7,18,flexible,0,100,1004021,Ariadna,"Barcelona, CataluÃ±a, Spain",4,1,1,within a day,100,No,No
Spain,ES,Barcelona,Eixample,La Sagrada FamÃ­lia,"Barcelona, Barcelona, Spain",la Sagrada FamÃ­lia,17296538,Sagrada Familia Butterfly,1. Check-in schedule: From 01/01 to 31/12: everyday from 13:00h to 20:00h. 2. Check-out schedule: 11:00. 3. This accommodation does not accept groups of young people.,Entire home/apt,108,Apartment,3,4,Real Bed,2,7,20,4,"24-hour check-in', 'Air conditioning', 'Crib', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Internet', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wifi'",41.40955,2.17724,Yes,2,360,7,21,31,251,flexible,85,85,2439400,Guillermo,"Barcelona, Catalonia, Spain",8,49,49,within an hour,91,No,Yes
Spain,ES,Barcelona,Sants-MontjuÃ¯c,Not Specified,"Barcelona, Catalunya, Spain",la Font de la Guatlla,17359216,Lovely room in design apartment in Plaza EspaÃ±a,no rules,Private room,60,Apartment,1,1,Real Bed,1,1,10,2,"Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Pocket wifi', 'Pool', 'Refrigerator', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",41.3708,2.14606,No,1,10,0,29,59,334,flexible,20,100,7733967,Alena,"Barcelona, Catalonia, Spain",4,1,1,within an hour,100,No,Yes
Spain,ES,Barcelona,Sants-MontjuÃ¯c,Not Specified,"Barcelona, CT, Spain",la Bordeta,17398623,Near the center and the airport . Double room,"La cocina solo podrÃ¡ utilizarse para comidas rÃ¡pidas Sandwich , bocadillos , pasta rÃ¡pida ,y sin pasar mÃ¡s de 30 minutos de preparaciÃ³n . Se prohÃ­be utilizar el horno . Se debe limpiar todo lo que se utilice  . Ser limpio y ordenado . Para utilizar la lavadora se debe preguntar . EstÃ¡ prohibido invitar a gente al apartamento . El horario de entrada se debe coordinar . En caso de retraso deben ponerse en contacto conmigo a su llegada , y en pocos minutos estarÃ© para recibirles .Solo se admite gente tranquila , no queremos gente que venga Ãºnicamente de fiesta . Horario de uso de ducha 7:30 am hasta 23:30 pm . Las duchas deben ser cortas y Ãºnicamente una vez por dÃ­a .  Horario de uso de cocina 8:00am hasta 13:30 pm y de 18:30 hasta 21:00pm",Private room,30,Apartment,1,1,Real Bed,1,2,0,1,"Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Paid parking off premises', 'Paid parking on premises', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Waterfront', 'Wifi', 'translation missing: en.hosting_amenity_50'",41.36859,2.13445,No,2,1125,6,28,28,28,strict_14_with_grace_period,0,93,111771252,Gigi,"Barcelona, Catalonia, Spain",74,2,2,within a few hours,98,No,No
Spain,ES,Barcelona,El Poble-sec,Not Specified,"Barcelona, Catalunya, Spain",el Poble Sec,17416505,LAST CALL MWC - Bedroom w/ private wc and balcony,no rules,Private room,130,Apartment,1,1,Real Bed,1,2,0,1,"Breakfast', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Kitchen', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50'",41.37338,2.15993,No,3,7,29,59,89,89,moderate,20,0,42193391,Diego,"Barcelona, Catalonia, Spain",0,1,1,within a few hours,100,No,No
Spain,ES,Barcelona,Eixample,Not Specified,"Barcelona, Barcelona, Spain",la Dreta de l'Eixample,17471127,"Caliu, Friendly Rentals","CHECK-IN Week Days: The check-in and key collection takes place at: Friendly Rentals, Passatge Sert, 1-3 - Barcelona. Weekend and bank holidays: The check-in and key collection takes place at: Friendly Rentals, Carrer Ausias March, 27 - Barcelona. Important:  Late arrivals between 21:00 and 02:00 hrs require an extra service fee of 30â‚¬ which must be paid to the late service agent at Check-in.  Loud music and parties are strictly prohibited. Guests in a Friendly Rentals apartment should be aware that if loud music is played, or a party is held, and the neighbours complain and/or police are called, you may be immediately removed from the apartment regardless of the time, day or night. Noise regulations and respect for other residents between 22:00 and 10.00. We would appreciate your full cooperation in this matter and we hope you understand that these rules are necessary, as our apartments are located in residential buildings with people that have to get up early and go to work. The quie",Entire home/apt,165,Apartment,4,7,Real Bed,2,10,0,10,"Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wifi'",41.39654,2.16414,No,1,27,10,35,53,226,strict_14_with_grace_period,120,88,102947901,Claudia,"Barcelona, Catalonia, Spain",20,508,508,within an hour,95,No,No
Spain,ES,Barcelona,El GÃ²tic,Not Specified,"Barcelona, Barcelona, Spain",el Barri GÃ²tic,17471139,"Dali IV, Friendly Rentals","CHECK-IN Week Days: The check-in and key collection takes place at: Friendly Rentals, Passatge Sert, 1-3 - Barcelona. Weekend and bank holidays: The check-in and key collection takes place at: Friendly Rentals, Carrer Ausias March, 27 - Barcelona. Important:  Late arrivals between 21:00 and 02:00 hrs require an extra service fee of 30â‚¬ which must be paid to the late service agent at Check-in.  Loud music and parties are strictly prohibited. Guests in a Friendly Rentals apartment should be aware that if loud music is played, or a party is held, and the neighbours complain and/or police are called, you may be immediately removed from the apartment regardless of the time, day or night. Noise regulations and respect for other residents between 22:00 and 10.00. We would appreciate your full cooperation in this matter and we hope you understand that these rules are necessary, as our apartments are located in residential buildings with people that have to get up early and go to work. The quie",Entire home/apt,60,Apartment,1,3,Real Bed,1,4,0,4,"Air conditioning', 'Elevator', 'Essentials', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'TV', 'TV', 'Washer', 'Wifi'",41.38044,2.1805,No,1,27,4,22,43,220,strict_14_with_grace_period,50,80,102947901,Claudia,"Barcelona, Catalonia, Spain",35,508,508,within an hour,95,No,No
Spain,ES,Barcelona,Sant MartÃ­,Diagonal Mar - La Mar Bella,"Barcelona, Catalunya, Spain",el Poblenou,17493061,MAR 402 Tres habitaciones junto a la Playa,- Hora de silencio 22h00 - late checkins despuÃ©s de las 21h00 deben pagar 50â‚¬ en cash a la llegada - Prohibido fumar en el apartamento,Entire home/apt,400,Apartment,3,5,Real Bed,2,8,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wifi'",41.39454,2.20132,No,2,1125,7,20,37,290,strict_14_with_grace_period,50,93,11786232,Ceci,"Barcelona, Catalonia, Spain",14,12,12,within a day,100,No,Yes
Spain,ES,Barcelona,Sant Antoni,Not Specified,"Barcelona , Barcelona, Spain",Sant Antoni,17537192,Private Room & King Size Bed (Eixample),no rules,Private room,60,Apartment,1,1,Real Bed,1,2,65,2,"Essentials', 'Heating', 'Host greets you', 'Hot water', 'Internet', 'Kitchen', 'Paid parking on premises', 'Pets allowed', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.38006,2.15955,No,1,1125,0,6,36,311,strict_14_with_grace_period,30,95,118473730,Jose Maria,c/comte de borrel 115 bis,20,1,1,within a day,100,No,No
Spain,ES,Barcelona,Eixample,La Sagrada FamÃ­lia,"Barcelona, Catalunya, Spain",la Sagrada FamÃ­lia,17573977,Bright room in sagrada familia,- Not making noise in the stairs -No visitors allowed -Check-in after 22:00  +â‚¬10,Private room,15,Apartment,1,2,Real Bed,1,2,5,1,"Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking on premises', 'Pocket wifi', 'Refrigerator', 'Shampoo', 'Smoking allowed', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.40431,2.18156,Yes,5,100,0,0,2,148,strict_14_with_grace_period,10,90,7199745,Jeremy,"Barcelona, Catalonia, Spain",124,3,3,within an hour,100,No,Yes
Spain,ES,Barcelona,Eixample,Dreta de l'Eixample,"Barcelona, Catalunya, Spain",la Dreta de l'Eixample,17581311,Exterior room with double bed and terrace!!,"Los inquilinos deberÃ¡n cuidar los bienes de la vivienda, respetar a los compaÃ±eros de piso, a los empleados y trabajadores de la empresa gestora y a los vecinos. No hacer ruidos excesivos que puedan molestar y las fiestas o quedadas no estÃ¡n permitidas. Queda estrictamente prohibido el consumo, el uso o la mera tenencia de drogas o sustancias ilegales en la vivienda o la finca en la que esta se ubica. El inquilino arrienda una habitaciÃ³n de uso estrictamente personal e intransferible con derecho de uso de las zonas comunes de manera compartida con el resto de los compaÃ±eros de la vivienda y debe permitir el acceso a los agentes y trabajadores de la empresa gestora en todo momento, para que puedan hacer su labor de limpieza, mantenimientos, inspecciones periÃ³dicas del inventario y comerciales enseÃ±ando el piso y las habitaciones a potenciales nuevos inquilinos.   Esta habitaciÃ³n estÃ¡ pensada para estudiantes universitarios o jÃ³venes profesionales para uso de vivienda por motivo de estud",Private room,31,Serviced apartment,1,1,Real Bed,7,1,15,1,"Air conditioning', 'Bed linens', 'Breakfast', 'Cleaning before checkout', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Safety card', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",41.39727,2.16109,No,32,180,0,0,0,245,strict_14_with_grace_period,0,0,36607755,Igor,"Barcelona, Catalonia, Spain",0,77,77,within a day,60,No,Yes
Spain,ES,Barcelona,Dreta de l'Eixample,Not Specified,"Barcelona, Barcelona, Spain",la Dreta de l'Eixample,17584746,"Plaza Catalunya V, Friendly Rentals","CHECK-IN Week Days: The check-in and key collection takes place at: Friendly Rentals, Passatge Sert, 1-3 - Barcelona. Weekend and bank holidays: The check-in and key collection takes place at: Friendly Rentals, Carrer Ausias March, 27 - Barcelona. Important:  Late arrivals between 21:00 and 02:00 hrs require an extra service fee of 30â‚¬ which must be paid to the late service agent at Check-in.  Loud music and parties are strictly prohibited. Guests in a Friendly Rentals apartment should be aware that if loud music is played, or a party is held, and the neighbours complain and/or police are called, you may be immediately removed from the apartment regardless of the time, day or night. Noise regulations and respect for other residents between 22:00 and 10.00. We would appreciate your full cooperation in this matter and we hope you understand that these rules are necessary, as our apartments are located in residential buildings with people that have to get up early and go to work. The quie",Entire home/apt,99,Apartment,2,3,Real Bed,2,6,0,6,"Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",41.38947,2.17062,No,1,27,16,42,67,264,strict_14_with_grace_period,70,97,102947901,Claudia,"Barcelona, Catalonia, Spain",7,508,508,within an hour,95,No,No
Spain,ES,Barcelona,Sant Pere/Santa Caterina,El Born,"Barcelona, Catalunya, Spain","Sant Pere, Santa Caterina i la Ribera",17615527,Sunny Born with Balcony,no rules,Entire home/apt,90,Apartment,1,2,Real Bed,1,4,0,1,"Air conditioning', 'Baby bath', 'Crib', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking off premises', 'Pets allowed', 'Private entrance', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi'",41.38741,2.18081,Yes,32,1125,0,0,0,267,flexible,80,90,2262273,Emilia,"Barcelona, CataluÃ±a, Spain",2,16,16,within a few hours,93,No,Yes
Spain,ES,Barcelona,Eixample,La Nova Esquerra de l'Eixample,"BARCELONA, city, Spain",la Dreta de l'Eixample,17726001,"2427 - AB PlaÃ§a Catalunya 3-4 - Luxury 2-Bedroom Apartment, Steps from PlaÃ§a de Catalunya","The check-in will be made at our reception: Gran Via de les Corts Catalanes, 558.  Barcelonaâ€™s tourist tax is â‚¬2,48 per person and night, for a maximum of 7 nights. It is not included in the price. Anyone under the age of 17 is exempt.  Basic cleaning service every 4 days. Includes: Sweeping of all floor surfaces, cleaning the toilet, shower and sink, and removing the rubbish. Does not include: A change of sheets or towels. If you need a more thorough clean you can hire our cleaning service by contacting our Customer Service.",Entire home/apt,500,Apartment,2,4,Real Bed,2,6,0,6,"24-hour check-in', 'Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",41.38767,2.17109,Yes,3,330,12,35,65,337,moderate,115,85,4459553,Eva&Jacques,"Barcelona, Catalonia, Spain",19,203,203,within an hour,99,No,No
Spain,ES,Barcelona,Ciutat Vella,El Raval,"Barcelona, Catalunya, Spain",el Barri GÃ²tic,17726037,Nice apartment in PlaÃ§a Reial for long stay,se ruega silencio a partir de las 22.00 horas alquiler del apartamento para largas estancias,Entire home/apt,60,Serviced apartment,2,2,Real Bed,1,3,20,1,"Air conditioning', 'Bed linens', 'Building staff', 'Buzzer/wireless intercom', 'Crib', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack â€™n Play/travel crib', 'Paid parking on premises', 'Private entrance', 'Safety card', 'Self check-in', 'Shampoo', 'TV', 'Washer', 'Wifi', 'Window guards'",41.37962,2.17611,Yes,32,360,0,0,0,165,strict_14_with_grace_period,60,0,2108468,Carlotta,"Barcelona, CataluÃ±a, Spain",0,11,11,within a few hours,100,No,No
Spain,ES,Barcelona,Eixample,el Fort Pienc,"Barcelona, Catalunya, Spain",el Fort Pienc,17740159,Luminoso y renovado apart. en Arco del Triunfo,no rules,Entire home/apt,70,Apartment,4,4,Real Bed,2,5,0,1,"Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Pack â€™n Play/travel crib', 'Paid parking off premises', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.39427,2.18007,Yes,32,1125,20,20,20,226,strict_14_with_grace_period,100,60,40676061,Michele,"Barcelona, Catalonia, Spain",1,18,18,within an hour,100,No,Yes
Spain,ES,Barcelona,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,"BARCELONA, city, Spain",l'Antiga Esquerra de l'Eixample,17742384,2295 - AB AragÃ³ Apartment2-D - Sleek Apartment with a Communal Terrace in Eixample,"The check-in will be made at our reception: Gran Via de les Corts Catalanes, 558.  Barcelonaâ€™s tourist tax is â‚¬2,48 per person and night, for a maximum of 7 nights. It is not included in the price. Anyone under the age of 17 is exempt.  Basic cleaning service every 4 days. Includes: Sweeping of all floor surfaces, cleaning the toilet, shower and sink, and removing the rubbish. Does not include: A change of sheets or towels. If you need a more thorough clean you can hire our cleaning service by contacting our Customer Service.",Entire home/apt,450,Apartment,2,4,Real Bed,1,4,0,2,"24-hour check-in', 'Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.38545,2.15649,Yes,2,330,6,25,55,330,moderate,110,92,4459553,Eva&Jacques,"Barcelona, Catalonia, Spain",26,203,203,within an hour,99,No,No
Spain,ES,Barcelona,La Nova Esquerra de l'Eixample,La Nova Esquerra de l'Eixample,"BARCELONA, city, Spain",l'Antiga Esquerra de l'Eixample,17757695,2294 - AB AragÃ³ Apartment 2-C - Central Apartment with a Communal Terrace in Eixample,"The check-in will be made at our reception: Gran Via de les Corts Catalanes, 558.  Barcelonaâ€™s tourist tax is â‚¬2,48 per person and night, for a maximum of 7 nights. It is not included in the price. Anyone under the age of 17 is exempt.  Basic cleaning service every 4 days. Includes: Sweeping of all floor surfaces, cleaning the toilet, shower and sink, and removing the rubbish. Does not include: A change of sheets or towels. If you need a more thorough clean you can hire our cleaning service by contacting our Customer Service.",Entire home/apt,500,Apartment,2,5,Real Bed,2,6,0,6,"24-hour check-in', 'Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Safety card', 'Shampoo', 'TV', 'Washer', 'Wifi'",41.3856,2.15576,Yes,2,330,17,47,77,352,moderate,110,81,4459553,Eva&Jacques,"Barcelona, Catalonia, Spain",17,203,203,within an hour,99,No,No
Spain,ES,Barcelona,Eixample,El Camp de l'Arpa del Clot,"Barcelona, Catalunya, Spain",Sant Antoni,17915459,Apartment next to Las Ramblas and ParalÂ·lel,"EstÃ¡ prohibido acomodar menores de edad sin la presencia de sus padres durante la estancia. Tasa turÃ­stica a pagar a la llegada: 2.48 euros/noche/persona Llegada y salida: Check-in: 3 pm a 9 pm. Check-out: Antes de las 11 horas. El check-in y el check out puede ser flexible y se puede arreglar siempre que no haya otras reservas hechas antes o despuÃ©s de la suya. El cliente siempre debe informar de la hora aproximada de llegada. Si el cliente llega entre las 9 pm y 12 am, Ã©l / ella deberÃ¡ pagar un cargo de 30 euros adicionales. Las llegadas despuÃ©s de las 12 am y hasta las 2 am tendrÃ¡ un cargo adicional extra de 50 euros. Tourismussteuer: 2.48 â‚¬/Persone/Nacht (zu zahlen bei Ankunft) Ankunfts-und Abfahrtszeiten: Check-in: 15.00 Uhr bis 21.00 Uhr. Check-out: Vor 11 Uhr. Bei Ankunft nach 21 Uhr wird ein Aufpreis von 30 â‚¬ erhoben. Bei Ankunft zwischen 0:00 und 02:00 Uhrwird ein Aufpreis von 50 â‚¬ berechnet. Tassa di soggiorno: 2.48 â‚¬/notte/persona (pagamento al arrivo) Arrivo e di partenza: ",Entire home/apt,60,Apartment,3,4,Real Bed,1,6,27,2,"Air conditioning', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Paid parking on premises', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Stove', 'TV', 'Washer', 'Wifi'",41.37671,2.16481,Yes,1,1125,17,33,58,289,strict_14_with_grace_period,40,89,71615,Mireia And Maria,"Barcelona, CataluÃ±a, Spain",7,45,45,within an hour,99,No,Yes
Spain,ES,Barcelona,Ciutat Vella,Not Specified,"Barcelona, Catalunya, Spain",el Raval,17951038,Cosy single room en el Raval,#NAME?,Private room,20,Apartment,1,1,Real Bed,1,1,0,1,"Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Oven', 'Refrigerator', 'Shampoo', 'Stove', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",41.38154,2.16653,No,3,6,5,5,5,5,flexible,9,96,123172101,Carla,"Barcelona, Catalonia, Spain",100,1,1,within an hour,100,No,No
