country,country_code,market,suburb,host_neighbourhood,street,government_area,_id,name,house_rules,room_type,price,property_type,bedrooms,beds,bed_type,bathrooms,accommodates,extra_people,guests_included,amenities,latitude,longitude,is_location_exact,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,cancellation_policy,cleaning_fee,review_scores,host_id,host_name,host_location,number_of_reviews,host_listings_count,host_total_listings_count,host_response_time,host_response_rate,host_is_superhost,host_identity_verified
United States,US,Oahu,OÊ»ahu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,12136725,710A -Bamboo Beauty!! Ocean view!,"No smoking  Not suitable for pets  No parties or events  Check-in is after 3PM  Per community house rules, all guests must register with the on-site resident manager or security. A photo copy of valid government issued identification is required for all guests in the unit.  All residents are required to sign-in their guests at the Security Desk in the main lobby for every visit. Guests are not permitted unescorted above the lobby level and may not be in possession/and or use of key set. Use of key set is reserved for the express use of residents only and may not be used to allow access to anyone other than the resident and guest. In general, all guests are asked to be a good neighbor and to also comply with the following: -Loud music or TV playback is generally not allowed. -Trash chutes are located on all floors. Please adhere to posted signing. If you have items too large for the trash chute, please use the dumpster in the garage. -Items may never hang over or from a lanai ledge. -In",Entire home/apt,94,Apartment,0,1,Real Bed,1,3,0,1,"24-hour check-in', 'Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Beach essentials', 'Bed linens', 'Breakfast', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Crib', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Flat path to front door', 'Free street parking', 'Hair dryer', 'Handheld shower head', 'Hangers', 'High chair', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Luggage dropoff allowed', 'Microwave', 'Other', 'Pack â€™n Play/travel crib', 'Paid parking on premises', 'Patio or balcony', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Well-lit path to entrance', 'Wide clearance to bed', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet'",21.27551,-157.82302,Yes,1,1125,12,32,55,313,strict_14_with_grace_period,69,94,42947939,Chris,"Honolulu, Hawaii, United States",88,35,35,within an hour,100,No,No
United States,US,The Big Island,Island of HawaiÊ»i,Not Specified,"Waimea, HI, United States",South Kohala,12156307,HALE KIPA 2 VACATION RENTAL,no rules,Private room,80,Apartment,1,1,Real Bed,1,2,15,2,"Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hangers', 'Hot water', 'Indoor fireplace', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Other', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",20.03697,-155.62344,No,2,1125,19,45,75,75,strict_14_with_grace_period,30,95,65157445,Mary Kay,"Waimea, Hawaii, United States",27,1,1,within a day,100,No,No
United States,US,Oahu,Honolulu,Not Specified,"Honolulu, HI, United States",Primary Urban Center,12157453,Honolulu 1 BR/1Bath Condo - Hilton Hawaiian,"â€¢ Check-in time is 3PM. â€¢ Check-out time is 11am(This may vary depending on the location). Like any other place you stay, please be mindful that you will be responsible for any damages caused by your group.",Entire home/apt,349,Condominium,1,2,Real Bed,1,4,0,1,"24-hour check-in', 'Air conditioning', 'Bathtub', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Game console', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi'",21.28172,-157.83818,No,3,7,16,40,70,250,strict_14_with_grace_period,0,100,13200680,Dimas,"Turlock, California, United States",1,2,2,within a day,50,No,No
United States,US,New York,Brooklyn,Park Slope,"Brooklyn, NY, United States",Park Slope,121861,"Park Slope Apt:, Spacious 2 bedroom","No pets, no smoking. The $25/night for each guest after 2 applies only when one bedroom is being rented.  If the full apartment is being rented, no additional charge per person is imposed.",Entire home/apt,165,Apartment,2,2,Real Bed,2,4,0,2,"24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Cat(s)', 'Essentials', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Other', 'Pets live on this property', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",40.67644,-73.98082,Yes,2,730,0,0,0,65,moderate,60,99,611716,Elizabeth,"New York, New York, United States",23,2,2,within a day,90,Yes,Yes
United States,US,New York,Brooklyn,Midwood,"Brooklyn, NY, United States",Flatlands,12189083,UNFURNISHED SPACIOUS ONE BEDROOM (-CHEAP STAY-),â€¢ No parties or events â€¢ No smoking,Entire home/apt,70,Apartment,1,2,Real Bed,1,2,0,2,"Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Heating', 'Internet', 'Kitchen', 'Shampoo', 'Smoke detector', 'Washer', 'Wifi'",40.62883,-73.94586,Yes,3,1125,0,0,0,0,strict_14_with_grace_period,16,93,4329168,Irwin,"New York, New York, United States",4,1,1,Not Specified,Not Specified,No,Yes
United States,US,Maui,Westside,Kaanapali,"Lahaina, HI, United States",Lahaina,12211157,Westin Kaanapali KORVS 2BR,"No smoking; No Pets; This property is located in the Westin Kaanapali Ocean Resort Villas, so their rules apply. Please call the resort directly to verify details.",Entire home/apt,595,Serviced apartment,2,4,Real Bed,2,8,0,1,"24-hour check-in', 'Air conditioning', 'BBQ grill', 'Beachfront', 'Bed linens', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dishwasher', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Suitable for events', 'TV', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi'",20.93646,-156.69236,Yes,5,1125,23,53,83,358,strict_14_with_grace_period,0,100,36133410,Patty And Beckett,"Eureka, California, United States",3,59,59,within an hour,100,Yes,Yes
United States,US,Oahu,OÊ»ahu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,12214471,Heart of Waikiki. Renovated(MS8),21-and-over requirement in order to stay in our units. Exceptions to the minimum age requirement. In the case of reservation and minimum one adult staying in the unit is over 21. å–¶æ¥­è¦å‰‡ã«ã‚ˆã‚Š21æ­³æœªæº€ã®ã¿ã§ã®ãŠéƒ¨å±‹ã®ã”åˆ©ç”¨ã¯ãŠæ–­ã‚Šã—ã¦ã„ã¾ã™ï½¡,Private room,135,Condominium,0,3,Real Bed,1,3,0,1,"Air conditioning', 'Coffee maker', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hangers', 'Iron', 'Kitchen', 'Microwave', 'Pool', 'Refrigerator', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.28133,-157.82776,Yes,2,1125,13,18,35,301,strict_14_with_grace_period,124,88,42705922,Lei Hawaii,"Honolulu, Hawaii, United States",72,45,45,within an hour,99,No,Yes
United States,US,Maui,Kihei/Wailea,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,12222943,Modern Luxury-Family Friendly Condo,Taxes (Phone number hidden by Airbnb) %) are included in the nightly rate. We have been on (Hidden by Airbnb) for 8 years! Check out our very positive reviews on (Hidden by Airbnb) # (Phone number hidden by Airbnb)  Our guests are required to sign a rental agreement.,Entire home/apt,250,Condominium,2,3,Real Bed,2,6,0,1,"24-hour check-in', 'Air conditioning', 'BBQ grill', 'Beach essentials', 'Cable TV', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Hot tub', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Patio or balcony', 'Pool', 'Smoke detector', 'TV', 'Washer', 'Wifi'",20.71322,-156.44365,Yes,4,1125,2,10,23,131,strict_14_with_grace_period,185,89,1735314,Chelsey,"Toronto, Ontario, Canada",15,1,1,within a few hours,100,No,Yes
United States,US,Maui,Maui,Kaanapali,"Lahaina, HI, United States",Lahaina,12223067,Westin Kaanapali KORVN 2BR,No smoking; No Pets; This resort's rules apply. Please call the resort directly to verify details.,Entire home/apt,595,Serviced apartment,2,4,Real Bed,2,8,0,1,"24-hour check-in', 'Air conditioning', 'Beachfront', 'Bed linens', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Disabled parking spot', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Ground floor access', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pool', 'Private entrance', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Shampoo', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Suitable for events', 'TV', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi'",20.93792,-156.6917,Yes,5,1125,23,53,83,358,strict_14_with_grace_period,0,98,36133410,Patty And Beckett,"Eureka, California, United States",9,59,59,within an hour,100,Yes,Yes
United States,US,Maui,Maui,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,1223747,Artist Home by the Sea - a 4 minute walk to Beach!,"Please treat our Home with Love and Respect as you would yours!  Absolutely NO SMOKING anywhere on property. This is a complete no smoking property, inside and outside. No pets. All guests are required to complete Verified ID with Airbnb. Check in 4:00pm Hawaii Time Check out 11:00am Hawaii Time PARKING: Please use the Side Street to Park that is adjacent to our building. It is close,convenient and private. The custom here is to leave your shoes at the door, so you can enjoy your bare feet! Please rinse off all sand on yourself and beach gear before entering. A hose is at the walkway entry. Enter and leave our home using the sidewalk entry. Please do not walk in front of other people's lanai areas. It is considered private. Please be respectful of the other residents in the complex by keeping noise down at night and early morning.  Please remove trash OFTEN to keep ants outside. Trash bags are provided and the dumpsters for garbage and recyclables are located in the corner of the parki",Entire home/apt,125,Condominium,1,1,Real Bed,1,2,0,2,"Cable TV', 'Dryer', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Private entrance', 'Self check-in', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",20.70799,-156.44392,Yes,3,60,0,0,5,59,strict_14_with_grace_period,150,94,6606549,Marilyn,"Kihei, Hawaii, United States",49,1,1,within a few hours,100,Yes,Yes
United States,US,Oahu,Honolulu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,1229106,Unit 310 Hawaiian King condo Waikik,No more than 4 people in unit. No loud parties. Must be quiet after 10 pm. No roughhousing in unit. No jumping on beds.,Entire home/apt,97,Apartment,1,1,Real Bed,1,3,25,3,"Air conditioning', 'BBQ grill', 'Beach essentials', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private living room', 'Refrigerator', 'Stove', 'TV', 'Washer'",21.28084,-157.8266,Yes,4,60,4,14,37,312,strict_14_with_grace_period,90,85,4636319,Paris,"Santa Cruz, California, United States",39,2,2,within an hour,100,No,Yes
United States,US,Maui,Maui,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,12296622,Hibiscus Hideaway in Kihei,We are contained within a family neighborhood. We ask that guests are respectful of the family neighborhood atmosphere,Entire home/apt,160,Bungalow,1,1,Real Bed,1,2,25,2,"24-hour check-in', 'Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Cat(s)', 'Dog(s)', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Hair dryer', 'Iron', 'Kitchen', 'Pets live on this property', 'Smoke detector', 'Washer', 'Wifi'",20.76124,-156.45205,Yes,5,1125,6,9,34,296,strict_14_with_grace_period,150,98,66290175,Samantha,"Lahaina, Hawaii, United States",10,2,2,within a day,90,No,Yes
United States,US,Oahu,OÊ»ahu,Ko'olauloa,"Hauula, HI, United States",Koolauloa,12310597,A1 Tradewinds Ranch House (2 story),"FULL DISCLOSURE: ABSOLUTELY NO EVENTS OR PARTIES CAN BE HELD ON THIS PROPERTY. Only the number of guests noted on the contract and the registered vehicles are allowed on the property. The main ranch gate MUST BE CLOSED UPON EVERY ENTRY AND EXIT OF THE PROPERTY Smoking is allowed outside only. Please use the ash trays provided. Turn off all lights and power (such as fans, appliances, etc.) when leaving the house. People other than those in the Guest party per the reservation agreement may not stay overnight in the property.  Any other person in the property is the sole responsibility of Guest.  Guests are not allowed to exceed the occupancy limit agreed to above. Guests should not create excessive noise at a level that disturbs neighbors; Code-enforced neighborhood quiet hours are from 10:00p.m. â€“ 8:00a.m. All of the units are privately owned; the owners are not responsible for any accidents, injuries or illness that occurs while on the premises or its facilities. The Homeowners are not",Entire home/apt,350,Farm stay,3,6,Real Bed,3,10,50,8,"24-hour check-in', 'Accessible-height bed', 'Accessible-height toilet', 'BBQ grill', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Handheld shower head', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Patio or balcony', 'Pets allowed', 'Refrigerator', 'Roll-in shower', 'Safety card', 'Shampoo', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wheelchair accessible', 'Wide clearance to shower', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'toilet'",21.59125,-157.90285,Yes,3,1125,8,14,33,252,strict_14_with_grace_period,350,95,10413701,Joyce,"Hauula, Hawaii, United States",35,2,2,within an hour,100,No,No
United States,US,New York,Midtown East,Midtown East,"New York, NY, United States",Midtown,12317903,Newly Renovated Studio Midtown East,no rules,Entire home/apt,239,Apartment,0,2,Real Bed,1,4,15,2,"24-hour check-in', 'Air conditioning', 'Building staff', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Wifi'",40.75489,-73.9666,Yes,4,270,3,5,9,218,strict_14_with_grace_period,50,98,1512462,Evan & Maria,"New York, New York, United States",119,2,2,within an hour,100,Yes,Yes
United States,US,Maui,Maui,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,12373208,"Beautiful Apt, Tropical Resort, Steps to the Beach","1) CHECK-IN AND CHECK-OUT:   Check-in time is 4:00pm and later, check-out time is 11:00am or ealier on your departure date. You will receive an email with the check-in instruction of the unit once the reservation is complete. 2) CHECK-OUT PROCEDURES:    Upon check-out please  a) put all perishables and food items in the refrigerator.  b) turn off all lights, fans and air conditioners.  c) place all trash in the trash cans.  d) lock all the doors and leave the keys on the kitchen counter and put the key from the lockbox back into the lockbox. 3) DAMAGES:Â  Please notify us immediately of any damages to the property. Guests agree that any of her/his group members, including children, and or those who are legally allowed onto the property, shall pay a replacement value and or repair cost for any furniture, fixtures and or fittings being damaged during the term of their stay.  4) NOISE:Â   Please keep in mind that you are in a long and short term neighborhood.Â Noise carries easily and we ask",Entire home/apt,174,Condominium,2,2,Real Bed,2,4,0,1,"24-hour check-in', 'Air conditioning', 'BBQ grill', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Internet', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Self check-in', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",20.76438,-156.45649,Yes,3,45,4,6,9,176,strict_14_with_grace_period,165,95,25700238,Anke,"Maui, Hawaii",55,17,17,within an hour,100,No,Yes
United States,US,Maui,Kihei/Wailea,Not Specified,"Kihei, HI, United States",Kihei-Makena,12407601,205 Punahoa 2 Bed Condo- Oceanfront,no rules,Entire home/apt,311,Apartment,2,2,Real Bed,1,4,0,2,"Cable TV', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Kitchen', 'Smoke detector', 'TV', 'Wifi'",20.7264,-156.44864,No,5,90,4,11,18,152,super_strict_60,156,100,65960798,Zaldy,"Kihei, Hawaii, United States",2,12,12,within an hour,94,Yes,No
United States,US,Oahu,Waianae Coast,Waianae Coast,"WaiÊ»anae, HI, United States",Waianae,12409013,Affordable Ocean View in Paradise,Please respect the front-gate security guards and the rules they require.,Entire home/apt,90,Condominium,1,1,Real Bed,1,2,0,1,"Air conditioning', 'Cable TV', 'Elevator', 'Essentials', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Pool', 'Self check-in', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",21.48382,-158.20257,Yes,3,180,2,2,29,296,flexible,99,95,67107658,Lynn,"Georgia, United States",55,1,1,within an hour,83,No,No
United States,US,The Big Island,Island of HawaiÊ»i,Not Specified,"Hawaii Volcanoes National Park, HI, United States",Kau,12433727,Keauhou Hale at Volcano,no rules,Entire home/apt,125,House,1,5,Real Bed,1,6,20,3,"Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Indoor fireplace', 'Internet', 'Iron', 'Kitchen', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",19.44148,-155.26935,No,2,7,29,59,89,364,moderate,125,0,67260711,Marcia,"Hilo, Hawaii, United States",0,1,1,Not Specified,Not Specified,No,Yes
United States,US,New York,Manhattan,Not Specified,"New York, NY, United States",Upper West Side,12494415,H. Potter theme place,no rules,Entire home/apt,110,Apartment,2,3,Real Bed,1,4,0,1,"Air conditioning', 'Carbon monoxide detector', 'Dryer', 'Fire extinguisher', 'Free parking on premises', 'Heating', 'Indoor fireplace', 'Kitchen', 'Laptop friendly workspace', 'Private living room', 'Smoke detector', 'Suitable for events', 'Washer', 'Wifi'",40.80302,-73.96511,No,10,90,0,0,0,0,flexible,0,0,67651553,Yunqiu,"New York, New York, United States",0,1,1,Not Specified,Not Specified,No,No
United States,US,The Big Island,Island of HawaiÊ»i,Venice,"PÄhoa, HI, United States",Puna,12507567,"Shangri'La by the Sea, Kapoho Beach","No parties or events or additional guests allowed overnight. No smoking anywhere on the property. Additional rules supplied at time of booking. This Enchanting and Award Winning Property is truly Paradise. We appreciate your business and want you to have an incredible vacation. We therefore like to inform all guests of a few property specifics to avoid any surprises when you arrive. Since Shangri'La has been a popular Vacation Rental for over a decade, we have found the information below helpful in making informed decisions about your vacation plans. Shangri'La is a Seaside Retreat in the Natural Setting of a Private Lagoon on a Tropical Island. The Gated Compound is comprised of five Bali-Style structures in the Open Environment of Nature. Thousands of Tropical Fish reside in the Private, 300-foot Lagoon and there is an abundance of Wildlife in the area. Access to the Pacific Ocean is just outside the Compound and less than a one-minute walk. The average temperature at Shangri'La is 7",Entire home/apt,650,Villa,4,5,Real Bed,4,8,50,2,"24-hour check-in', 'Cable TV', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Hot tub', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50'",19.50157,-154.81946,No,3,30,0,0,0,33,strict_14_with_grace_period,500,93,67642458,Steve,"Los Angeles, California, United States",10,2,2,Not Specified,Not Specified,No,Yes
United States,US,Oahu,OÊ»ahu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,12586942,Ocean View in the heart of Waikiki,Please take off shoes and any foot wear at the entrance. Do not bring any sands in the unit or else it will damage the carpet. Please keep the noise and volume after 9pm.,Entire home/apt,150,Condominium,1,1,Real Bed,1,4,0,2,"24-hour check-in', 'Air conditioning', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Paid parking on premises', 'Pool', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi'",21.27608,-157.82437,No,2,1125,9,19,34,77,strict_14_with_grace_period,150,94,40922297,Hide,"Honolulu, Hawaii, United States",89,11,11,within an hour,100,No,Yes
United States,US,Maui,Kihei/Wailea,Kihei/Wailea,"Kihei, HI, United States",Kihei-Makena,12604062,Gorgeous Ocean View 2BD/2BA 106,no rules,Entire home/apt,231,Condominium,2,3,Real Bed,2,5,0,1,"Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Internet', 'Kitchen', 'Pool', 'Suitable for events', 'TV', 'Washer', 'Wifi'",20.76387,-156.45891,Yes,3,1125,10,25,55,261,super_strict_30,168,100,3211895,Kh,"Wailuku, Hawaii, United States",2,38,38,within a few hours,93,No,No
United States,US,Maui,Westside,Not Specified,"Lahaina, HI, United States",Lahaina,12713962,"Breathtaking Ocean Beach Condo Kaanapali , Maui!",no rules,Entire home/apt,150,Apartment,1,1,Real Bed,1,2,0,1,"BBQ grill', 'Beachfront', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Free parking on premises', 'Garden or backyard', 'Hangers', 'Hot water', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Other', 'Oven', 'Patio or balcony', 'Pool', 'Private living room', 'Refrigerator', 'Shampoo', 'Stove', 'Suitable for events', 'TV', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wide doorway', 'Wide hallway clearance'",21.00432,-156.64867,No,7,90,0,0,0,0,strict_14_with_grace_period,100,92,50604783,Karlos,"Hawaii, United States",27,2,2,within an hour,100,No,Yes
United States,US,Maui,Maui,Kaanapali,"Lahaina, HI, United States",Lahaina,12762350,Westin Kaanapali KORVS 2BR OCEAN VIEW,"No smoking; No Pets; This property is located in the Westin Kaanapali Ocean Resort Villas, so their rules apply. Please call the resort directly to verify details.",Entire home/apt,799,Serviced apartment,2,4,Real Bed,2,8,0,1,"24-hour check-in', 'Air conditioning', 'BBQ grill', 'Beachfront', 'Bed linens', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Disabled parking spot', 'Dishes and silverware', 'Dishwasher', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Flat path to front door', 'Free parking on premises', 'Garden or backyard', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Private entrance', 'Refrigerator', 'Room-darkening shades', 'Safety card', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'Suitable for events', 'TV', 'Washer', 'Waterfront', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi'",20.93689,-156.69171,Yes,7,1125,23,53,83,358,strict_14_with_grace_period,0,100,36133410,Patty And Beckett,"Eureka, California, United States",5,59,59,within an hour,100,Yes,Yes
United States,US,Oahu,OÊ»ahu,Waikiki,"Honolulu, HI, United States",Primary Urban Center,12782638,High Floor-Ocean View! 2 Bed/2 Ba/1 Pkg WBT#1804,"No smoking Not suitable for pets No parties or events Check-in is after 3PM The Principal Guest, must be 21 or over in order to make a Reservation, must be present during the entire stay and is completely, solely, and unequivocally responsible for his/her personal actions as well as the actions, both financially and physically, of other guest occupants during the dates of stay.",Entire home/apt,500,Condominium,2,3,Real Bed,2,7,0,1,"Air conditioning', 'BBQ grill', 'Bathtub', 'Bed linens', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Gym', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot tub', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pool', 'Refrigerator', 'Shampoo', 'Smoke detector', 'Stove', 'TV', 'Washer', 'Wifi'",21.2743,-157.8238,Yes,3,1125,7,16,22,191,super_strict_30,329,100,69552498,Captain Cook Resorts,"Honolulu, Hawaii, United States",4,156,156,within an hour,100,No,Yes
